"","ISO","year","totdeath","armconf1","matmor","infmor","neomor","under5mor","earthquake","drought"
"1672","JAM",2011,NA,NA,79,15.1,12.5,17.5,NA,NA
"1673","JAM",2012,NA,NA,79,14.6,12.2,17,NA,NA
"1674","JAM",2013,NA,NA,79,14.2,11.8,16.5,NA,NA
"1675","JAM",2014,NA,NA,78,13.8,11.4,16,0,1
"1676","JAM",2015,NA,NA,78,13.4,11,15.5,NA,NA
"1677","JAM",2016,NA,NA,80,13,10.7,15.1,NA,NA
"1678","JAM",2017,NA,NA,80,12.6,10.3,14.6,NA,NA
"1679","JAM",2018,NA,NA,NA,12.2,10,14.2,NA,NA
"1680","JAM",2019,NA,NA,NA,11.8,9.6,13.7,NA,NA
"1681","JOR",2000,NA,NA,70,22.5,16,26.8,0,1
"1682","JOR",2001,NA,NA,68,22,15.6,26.1,NA,NA
"1683","JOR",2002,NA,NA,65,21.4,15.2,25.3,NA,NA
"1684","JOR",2003,NA,NA,63,20.8,14.7,24.6,NA,NA
"1685","JOR",2004,NA,NA,62,20.2,14.2,23.9,NA,NA
"1686","JOR",2005,NA,NA,62,19.7,13.8,23.2,NA,NA
"1687","JOR",2006,1,1,58,19.2,13.3,22.5,NA,NA
"1688","JOR",2007,NA,NA,56,18.7,12.9,21.9,NA,NA
"1689","JOR",2008,NA,NA,55,18.1,12.5,21.3,NA,NA
"1690","JOR",2009,NA,NA,54,17.6,12.2,20.7,NA,NA
"1691","JOR",2010,NA,NA,53,17.2,11.8,20.1,NA,NA
"1692","JOR",2011,NA,NA,52,16.7,11.5,19.5,NA,NA
"1693","JOR",2012,NA,NA,52,16.2,11.2,19,NA,NA
"1694","JOR",2013,NA,NA,51,15.8,10.9,18.4,NA,NA
"1695","JOR",2014,NA,NA,49,15.4,10.6,17.9,NA,NA
"1696","JOR",2015,NA,NA,48,15,10.2,17.5,NA,NA
"1697","JOR",2016,1,1,47,14.6,10,17,NA,NA
"1698","JOR",2017,1,1,46,14.1,9.7,16.4,NA,NA
"1699","JOR",2018,NA,NA,NA,13.7,9.4,16,NA,NA
"1700","JOR",2019,NA,NA,NA,13.3,9.1,15.5,NA,NA
"1701","JPN",2000,NA,NA,9,3.3,1.8,4.5,1,0
"1702","JPN",2001,NA,NA,8,3.1,1.7,4.3,1,0
"1703","JPN",2002,NA,NA,8,3,1.7,4.1,NA,NA
"1704","JPN",2003,NA,NA,7,2.9,1.6,4,1,0
"1705","JPN",2004,NA,NA,7,2.8,1.5,3.9,1,0
"1706","JPN",2005,NA,NA,7,2.8,1.4,3.7,1,0
"1707","JPN",2006,NA,NA,7,2.7,1.3,3.6,NA,NA
"1708","JPN",2007,NA,NA,6,2.6,1.3,3.5,1,0
"1709","JPN",2008,NA,NA,6,2.5,1.2,3.4,1,0
"1710","JPN",2009,NA,NA,6,2.4,1.2,3.3,1,0
"1711","JPN",2010,NA,NA,6,2.4,1.1,3.2,NA,NA
"1712","JPN",2011,NA,NA,6,2.3,1,3.2,1,0
"1713","JPN",2012,NA,NA,5,2.2,1,3,NA,NA
"1714","JPN",2013,NA,NA,5,2.1,1,2.9,1,0
"1715","JPN",2014,NA,NA,5,2.1,0.9,2.8,1,0
"1716","JPN",2015,NA,NA,5,2,0.9,2.7,NA,NA
"1717","JPN",2016,NA,NA,5,2,0.9,2.7,1,0
"1718","JPN",2017,NA,NA,5,1.9,0.9,2.6,NA,NA
"1719","JPN",2018,NA,NA,NA,1.9,0.9,2.6,1,0
"1720","JPN",2019,NA,NA,NA,1.8,0.9,2.5,1,0
"1721","KAZ",2000,NA,NA,61,36.7,23.9,42.5,NA,NA
"1722","KAZ",2001,NA,NA,57,34.6,23.3,39.9,NA,NA
"1723","KAZ",2002,NA,NA,52,32.6,22.7,37.5,NA,NA
"1724","KAZ",2003,NA,NA,49,30.8,21.8,35.2,1,0
"1725","KAZ",2004,NA,NA,46,29,20.8,33.1,NA,NA
"1726","KAZ",2005,NA,NA,43,27.3,19.7,31,NA,NA
"1727","KAZ",2006,NA,NA,40,25.6,18.5,29,NA,NA
"1728","KAZ",2007,NA,NA,36,23.8,17,26.8,NA,NA
"1729","KAZ",2008,NA,NA,30,21.9,15.3,24.7,NA,NA
"1730","KAZ",2009,NA,NA,24,20,13.5,22.5,NA,NA
"1731","KAZ",2010,NA,NA,22,18.2,11.8,20.4,NA,NA
"1732","KAZ",2011,NA,NA,19,16.4,10.2,18.3,NA,NA
"1733","KAZ",2012,NA,NA,17,14.6,8.6,16.3,NA,NA
"1734","KAZ",2013,NA,NA,14,13,7.3,14.6,NA,NA
"1735","KAZ",2014,NA,NA,13,11.6,6.2,13,NA,NA
"1736","KAZ",2015,NA,NA,12,10.6,5.6,11.9,NA,NA
"1737","KAZ",2016,NA,NA,10,9.8,5.1,11,NA,NA
"1738","KAZ",2017,NA,NA,10,9.4,4.9,10.5,NA,NA
"1739","KAZ",2018,NA,NA,NA,9.2,4.7,10.3,NA,NA
"1740","KAZ",2019,NA,NA,NA,9,4.7,10.1,NA,NA
"1741","KEN",2000,1,1,708,59.9,28.2,98.5,NA,NA
"1742","KEN",2001,1,1,702,57.8,28,94.2,NA,NA
"1743","KEN",2002,1,1,692,55.5,27.8,89.8,NA,NA
"1744","KEN",2003,1,1,678,53.2,27.5,85.4,NA,NA
"1745","KEN",2004,1,1,653,50.8,27.1,81,1,1
"1746","KEN",2005,1,1,618,48,26.6,76.3,0,1
"1747","KEN",2006,1,1,583,45.7,26.1,72,NA,NA
"1748","KEN",2007,1,1,545,43.7,25.6,68,NA,NA
"1749","KEN",2008,1,1,513,41.4,25.1,63.5,0,1
"1750","KEN",2009,1,1,472,40.4,24.6,59.9,NA,NA
"1751","KEN",2010,1,1,432,39.3,24.2,57.4,0,1
"1752","KEN",2011,1,1,398,38.5,23.9,55.5,0,1
"1753","KEN",2012,1,1,373,38.2,23.5,54.1,NA,NA
"1754","KEN",2013,1,1,364,37.4,23.2,52.3,NA,NA
"1755","KEN",2014,1,1,358,36.4,22.9,50.6,0,1
"1756","KEN",2015,1,1,353,35.2,22.6,48.9,NA,NA
"1757","KEN",2016,1,1,346,34.4,22.2,47.2,0,1
"1758","KEN",2017,1,1,342,33.7,21.8,45.9,NA,NA
"1759","KEN",2018,1,1,NA,32.7,21.4,44.3,NA,NA
"1760","KEN",2019,1,1,NA,32,21,43,0,1
"1761","KGZ",2000,1,1,79,42.5,20.6,49.8,NA,NA
"1762","KGZ",2001,1,1,76,40.6,20.2,47.4,NA,NA
"1763","KGZ",2002,NA,NA,83,38.8,20,45.2,NA,NA
"1764","KGZ",2003,NA,NA,82,37.1,19.9,43.1,NA,NA
"1765","KGZ",2004,NA,NA,79,35.6,19.7,41.1,NA,NA
"1766","KGZ",2005,NA,NA,82,34.1,19.6,39.2,NA,NA
"1767","KGZ",2006,NA,NA,85,32.7,19.5,37.5,1,0
"1768","KGZ",2007,1,1,84,31.2,19.1,35.7,NA,NA
"1769","KGZ",2008,NA,NA,81,29.6,18.5,33.7,1,0
"1770","KGZ",2009,NA,NA,80,27.8,17.7,31.6,0,1
"1771","KGZ",2010,NA,NA,79,26.1,16.9,29.5,NA,NA
"1772","KGZ",2011,1,1,79,24.5,16.3,27.7,1,0
"1773","KGZ",2012,NA,NA,74,23.2,15.9,26.1,NA,NA
"1774","KGZ",2013,NA,NA,70,22,15.5,24.7,NA,NA
"1775","KGZ",2014,NA,NA,69,20.9,15.1,23.5,NA,NA
"1776","KGZ",2015,NA,NA,66,19.9,14.6,22.3,1,0
"1777","KGZ",2016,1,1,63,18.9,14,21.2,NA,NA
"1778","KGZ",2017,NA,NA,60,18,13.4,20.1,1,0
"1779","KGZ",2018,NA,NA,NA,17.1,12.8,19.2,NA,NA
"1780","KGZ",2019,NA,NA,NA,16.4,12.2,18.3,NA,NA
"1781","KHM",2000,0,0,488,79.2,35.2,106.3,NA,NA
"1782","KHM",2001,1,1,456,73.4,33.4,96.6,0,1
"1783","KHM",2002,NA,NA,430,67.3,31.5,86.7,0,1
"1784","KHM",2003,NA,NA,404,61.8,29.7,78,NA,NA
"1785","KHM",2004,1,1,378,56.9,28.2,70.7,NA,NA
"1786","KHM",2005,NA,NA,351,52.8,26.8,64.7,0,1
"1787","KHM",2006,NA,NA,326,49.3,25.6,59.7,NA,NA
"1788","KHM",2007,NA,NA,303,46.2,24.5,55.4,NA,NA
"1789","KHM",2008,1,1,284,43.2,23.5,51.3,NA,NA
"1790","KHM",2009,1,1,265,40.2,22.4,47.5,NA,NA
"1791","KHM",2010,1,1,248,37.3,21.3,43.8,NA,NA
"1792","KHM",2011,NA,NA,232,34.6,20.3,40.5,NA,NA
"1793","KHM",2012,1,1,215,32.3,19.3,37.7,NA,NA
"1794","KHM",2013,1,1,202,30.3,18.3,35.3,NA,NA
"1795","KHM",2014,NA,NA,189,28.7,17.2,33.4,NA,NA
"1796","KHM",2015,NA,NA,178,27.3,16.4,31.8,NA,NA
"1797","KHM",2016,NA,NA,168,26,15.6,30.3,0,1
"1798","KHM",2017,NA,NA,160,24.9,14.9,29,NA,NA
"1799","KHM",2018,NA,NA,NA,23.8,14.3,27.7,NA,NA
"1800","KHM",2019,NA,NA,NA,22.9,13.8,26.6,NA,NA
"1801","KIR",2000,NA,NA,136,51.7,28,68.1,NA,NA
"1802","KIR",2001,NA,NA,131,50.7,27.4,66.6,NA,NA
"1803","KIR",2002,NA,NA,127,50,26.9,65.5,NA,NA
"1804","KIR",2003,NA,NA,124,49.5,26.5,64.8,NA,NA
"1805","KIR",2004,NA,NA,121,49.4,26.2,64.6,NA,NA
"1806","KIR",2005,NA,NA,119,49.4,26,64.7,NA,NA
"1807","KIR",2006,NA,NA,117,49.7,25.8,65.1,NA,NA
"1808","KIR",2007,NA,NA,115,50,25.8,65.5,NA,NA
"1809","KIR",2008,NA,NA,115,50,25.7,65.6,NA,NA
"1810","KIR",2009,NA,NA,113,49.8,25.6,65.2,NA,NA
"1811","KIR",2010,NA,NA,112,49.3,25.4,64.4,NA,NA
"1812","KIR",2011,NA,NA,110,48.6,25.2,63.3,NA,NA
"1813","KIR",2012,NA,NA,107,47.8,24.8,62.1,NA,NA
"1814","KIR",2013,NA,NA,104,46.8,24.4,60.8,NA,NA
"1815","KIR",2014,NA,NA,100,45.8,24,59.2,NA,NA
"1816","KIR",2015,NA,NA,97,44.7,23.6,57.6,NA,NA
"1817","KIR",2016,NA,NA,94,43.6,23.2,56,NA,NA
"1818","KIR",2017,NA,NA,92,42.6,22.8,54.5,NA,NA
"1819","KIR",2018,NA,NA,NA,41.4,22.3,52.8,NA,NA
"1820","KIR",2019,NA,NA,NA,40.3,21.9,51.2,NA,NA
"1821","KOR",2000,NA,NA,17,6.5,3.4,7.5,NA,NA
"1822","KOR",2001,NA,NA,15,6.1,3.2,7.1,0,1
"1823","KOR",2002,NA,NA,15,5.8,3,6.8,NA,NA
"1824","KOR",2003,NA,NA,16,5.5,2.8,6.4,NA,NA
"1825","KOR",2004,NA,NA,15,5.1,2.6,6,NA,NA
"1826","KOR",2005,NA,NA,15,4.8,2.4,5.6,NA,NA
"1827","KOR",2006,NA,NA,14,4.4,2.2,5.2,NA,NA
"1828","KOR",2007,NA,NA,15,4.1,2,4.8,NA,NA
"1829","KOR",2008,NA,NA,15,3.9,1.9,4.5,NA,NA
"1830","KOR",2009,NA,NA,16,3.7,1.8,4.3,NA,NA
"1831","KOR",2010,NA,NA,15,3.5,1.8,4.1,NA,NA
"1832","KOR",2011,NA,NA,14,3.4,1.7,4,NA,NA
"1833","KOR",2012,NA,NA,13,3.3,1.7,3.8,NA,NA
"1834","KOR",2013,NA,NA,13,3.2,1.7,3.7,NA,NA
"1835","KOR",2014,NA,NA,12,3.1,1.7,3.6,NA,NA
"1836","KOR",2015,NA,NA,12,3,1.6,3.5,NA,NA
"1837","KOR",2016,NA,NA,11,2.9,1.6,3.4,1,0
"1838","KOR",2017,NA,NA,11,2.8,1.6,3.3,1,0
"1839","KOR",2018,NA,NA,NA,2.8,1.5,3.2,NA,NA
"1840","KOR",2019,NA,NA,NA,2.7,1.5,3.1,NA,NA
"1841","KWT",2000,NA,NA,10,10.7,6.6,12.4,NA,NA
"1842","KWT",2001,NA,NA,10,10.5,6.4,12.2,NA,NA
"1843","KWT",2002,NA,NA,10,10.3,6.2,12,NA,NA
"1844","KWT",2003,NA,NA,10,10.1,6.1,11.8,NA,NA
"1845","KWT",2004,NA,NA,10,10,5.9,11.6,NA,NA
"1846","KWT",2005,NA,NA,10,9.8,5.8,11.4,NA,NA
"1847","KWT",2006,NA,NA,10,9.7,5.8,11.2,NA,NA
"1848","KWT",2007,NA,NA,10,9.5,5.7,11.1,NA,NA
"1849","KWT",2008,NA,NA,10,9.4,5.7,10.9,NA,NA
"1850","KWT",2009,NA,NA,10,9.2,5.6,10.7,NA,NA
"1851","KWT",2010,NA,NA,10,8.9,5.5,10.4,NA,NA
"1852","KWT",2011,NA,NA,10,8.5,5.3,10,NA,NA
"1853","KWT",2012,NA,NA,11,8.2,5.2,9.6,NA,NA
"1854","KWT",2013,NA,NA,11,7.9,5.1,9.2,NA,NA
"1855","KWT",2014,NA,NA,11,7.7,5,8.9,NA,NA
"1856","KWT",2015,NA,NA,11,7.5,4.9,8.8,NA,NA
"1857","KWT",2016,1,1,12,7.4,4.9,8.7,NA,NA
"1858","KWT",2017,NA,NA,12,7.4,4.9,8.7,NA,NA
"1859","KWT",2018,NA,NA,NA,7.5,4.9,8.7,NA,NA
"1860","KWT",2019,NA,NA,NA,7.5,4.9,8.8,NA,NA
"1861","LAO",2000,1,1,544,76.5,38.2,107.2,NA,NA
"1862","LAO",2001,1,1,517,73.9,37.3,103.1,NA,NA
"1863","LAO",2002,NA,NA,491,71.3,36.4,98.9,NA,NA
"1864","LAO",2003,1,1,465,68.7,35.5,94.8,NA,NA
"1865","LAO",2004,1,1,437,66.1,34.6,90.8,NA,NA
"1866","LAO",2005,1,1,410,63.6,33.6,86.8,NA,NA
"1867","LAO",2006,NA,NA,385,61.1,32.7,82.9,NA,NA
"1868","LAO",2007,1,1,360,58.7,31.7,79.1,NA,NA
"1869","LAO",2008,NA,NA,336,56.3,30.7,75.4,NA,NA
"1870","LAO",2009,NA,NA,314,54,29.8,71.7,NA,NA
"1871","LAO",2010,NA,NA,292,51.8,28.9,68.3,NA,NA
"1872","LAO",2011,NA,NA,272,49.7,28,65.1,NA,NA
"1873","LAO",2012,NA,NA,254,47.6,27.2,61.9,NA,NA
"1874","LAO",2013,NA,NA,238,45.7,26.3,59,NA,NA
"1875","LAO",2014,NA,NA,223,43.8,25.5,56.3,NA,NA
"1876","LAO",2015,NA,NA,209,42.1,24.8,53.8,NA,NA
"1877","LAO",2016,NA,NA,196,40.5,24.1,51.5,NA,NA
"1878","LAO",2017,NA,NA,185,39.1,23.5,49.4,NA,NA
"1879","LAO",2018,NA,NA,NA,37.8,22.8,47.5,NA,NA
"1880","LAO",2019,NA,NA,NA,36.5,22.2,45.7,0,1
"1881","LBN",2000,1,1,28,17,11.7,19.9,NA,NA
"1882","LBN",2001,1,1,27,16,10.9,18.7,NA,NA
"1883","LBN",2002,1,1,26,15.1,10.2,17.5,NA,NA
"1884","LBN",2003,0,0,25,14.1,9.6,16.4,NA,NA
"1885","LBN",2004,1,1,24,13.1,8.9,15.2,NA,NA
"1886","LBN",2005,NA,NA,24,12.1,8.2,14.1,NA,NA
"1887","LBN",2006,1,1,24,11.2,7.6,13,NA,NA
"1888","LBN",2007,1,1,23,10.4,7,12.1,NA,NA
"1889","LBN",2008,NA,NA,23,9.8,6.6,11.4,NA,NA
"1890","LBN",2009,1,1,23,9.2,6.2,10.7,NA,NA
"1891","LBN",2010,NA,NA,23,8.7,5.9,10.2,NA,NA
"1892","LBN",2011,NA,NA,25,8.3,5.6,9.7,NA,NA
"1893","LBN",2012,1,1,25,8,5.4,9.3,NA,NA
"1894","LBN",2013,1,1,27,7.7,5.2,9,NA,NA
"1895","LBN",2014,1,1,28,7.4,5,8.6,NA,NA
"1896","LBN",2015,1,1,29,7.1,4.8,8.3,NA,NA
"1897","LBN",2016,1,1,29,6.8,4.6,8,NA,NA
"1898","LBN",2017,1,1,29,6.6,4.4,7.7,NA,NA
"1899","LBN",2018,1,1,NA,6.4,4.3,7.4,NA,NA
"1900","LBN",2019,1,1,NA,6.2,4.1,7.2,NA,NA
"1901","LBR",2000,1,1,894,127.9,48.1,189.7,NA,NA
"1902","LBR",2001,1,1,913,119.7,46,176.6,NA,NA
"1903","LBR",2002,1,1,1010,111.9,43.9,163.7,NA,NA
"1904","LBR",2003,1,1,878,104.3,41.9,151.3,NA,NA
"1905","LBR",2004,1,1,837,97.2,40,139.8,NA,NA
"1906","LBR",2005,NA,NA,816,90.7,38.4,129.6,NA,NA
"1907","LBR",2006,NA,NA,782,85.3,36.9,121,NA,NA
"1908","LBR",2007,NA,NA,754,80.8,35.6,114,NA,NA
"1909","LBR",2008,NA,NA,738,77.2,34.5,108.2,NA,NA
"1910","LBR",2009,NA,NA,724,74.2,33.5,103.6,NA,NA
"1911","LBR",2010,NA,NA,708,71.8,32.9,99.8,NA,NA
"1912","LBR",2011,NA,NA,694,69.9,32.5,96.7,NA,NA
"1913","LBR",2012,NA,NA,683,68.3,32.3,94.2,NA,NA
"1914","LBR",2013,NA,NA,674,66.9,32.3,92,NA,NA
"1915","LBR",2014,NA,NA,688,66,32.3,92.1,NA,NA
"1916","LBR",2015,NA,NA,691,64.4,32.2,88.3,NA,NA
"1917","LBR",2016,NA,NA,661,63.1,32,86.1,NA,NA
"1918","LBR",2017,NA,NA,661,62,31.8,84.3,NA,NA
"1919","LBR",2018,NA,NA,NA,60.8,31.4,82.5,NA,NA
"1920","LBR",2019,NA,NA,NA,59.5,31.1,80.4,NA,NA
"1921","LBY",2000,NA,NA,70,24.1,15.1,28.1,NA,NA
"1922","LBY",2001,NA,NA,68,23.4,14.7,27.3,NA,NA
"1923","LBY",2002,NA,NA,66,22.7,14.3,26.5,NA,NA
"1924","LBY",2003,NA,NA,64,21.9,13.8,25.5,NA,NA
"1925","LBY",2004,NA,NA,61,21,13.2,24.4,NA,NA
"1926","LBY",2005,NA,NA,57,19.8,12.5,23.1,NA,NA
"1927","LBY",2006,NA,NA,55,18.6,11.7,21.7,NA,NA
"1928","LBY",2007,NA,NA,53,17.3,10.9,20.2,NA,NA
"1929","LBY",2008,NA,NA,52,16.1,10.1,18.8,NA,NA
"1930","LBY",2009,1,1,53,15.1,9.5,17.6,NA,NA
"1931","LBY",2010,NA,NA,53,14.2,9,16.6,NA,NA
"1932","LBY",2011,NA,NA,56,14.9,8.6,19.4,NA,NA
"1933","LBY",2012,1,1,55,12.9,8.1,15,NA,NA
"1934","LBY",2013,1,1,58,12.3,7.7,14.4,NA,NA
"1935","LBY",2014,1,1,63,11.8,7.4,13.8,NA,NA
"1936","LBY",2015,1,1,70,11.4,7.1,13.3,NA,NA
"1937","LBY",2016,1,1,73,11,6.9,12.8,NA,NA
"1938","LBY",2017,1,1,72,10.6,6.6,12.3,NA,NA
"1939","LBY",2018,1,1,NA,10.2,6.4,11.9,NA,NA
"1940","LBY",2019,1,1,NA,9.9,6.2,11.5,NA,NA
"1941","LCA",2000,NA,NA,86,15.6,11.4,18.4,NA,NA
"1942","LCA",2001,NA,NA,86,15.6,11.6,18.3,NA,NA
"1943","LCA",2002,NA,NA,90,15.6,11.8,18.2,NA,NA
"1944","LCA",2003,NA,NA,92,15.7,12,18.3,NA,NA
"1945","LCA",2004,NA,NA,89,15.8,12.2,18.3,NA,NA
"1946","LCA",2005,NA,NA,83,16,12.3,18.4,NA,NA
"1947","LCA",2006,NA,NA,82,16.1,12.3,18.6,NA,NA
"1948","LCA",2007,NA,NA,87,16.4,12.4,18.8,1,0
"1949","LCA",2008,NA,NA,93,16.6,12.5,19,NA,NA
"1950","LCA",2009,NA,NA,100,16.9,12.6,19.3,NA,NA
"1951","LCA",2010,NA,NA,109,17.3,12.7,19.7,0,1
"1952","LCA",2011,NA,NA,116,17.7,12.8,20,NA,NA
"1953","LCA",2012,NA,NA,116,18.1,12.8,20.4,NA,NA
"1954","LCA",2013,NA,NA,108,18.5,12.7,20.9,NA,NA
"1955","LCA",2014,NA,NA,104,19,12.6,21.4,NA,NA
"1956","LCA",2015,NA,NA,115,19.5,12.4,21.9,NA,NA
"1957","LCA",2016,NA,NA,117,20,12.4,22.4,NA,NA
"1958","LCA",2017,NA,NA,117,20.6,12.4,23,NA,NA
"1959","LCA",2018,NA,NA,NA,21.1,12.5,23.5,NA,NA
"1960","LCA",2019,NA,NA,NA,21.6,12.7,24,NA,NA
"1961","LKA",2000,1,1,56,14.2,9.7,16.5,NA,NA
"1962","LKA",2001,1,1,53,13.7,9.1,16,0,1
"1963","LKA",2002,1,1,50,13.4,8.5,15.5,NA,NA
"1964","LKA",2003,1,1,50,13,7.9,15.1,NA,NA
"1965","LKA",2004,1,1,48,17.7,7.6,28.9,1,0
"1966","LKA",2005,1,1,45,12.2,7,14.2,NA,NA
"1967","LKA",2006,1,1,47,11.6,6.9,13.5,NA,NA
"1968","LKA",2007,1,1,43,11,6.9,12.8,NA,NA
"1969","LKA",2008,1,1,42,10.5,6.8,12.2,NA,NA
"1970","LKA",2009,1,1,41,13.9,6.8,21.3,NA,NA
"1971","LKA",2010,1,1,38,9.8,6.4,11.4,NA,NA
"1972","LKA",2011,NA,NA,38,9.4,6.3,10.9,NA,NA
"1973","LKA",2012,1,1,37,8.9,6.1,10.4,0,1
"1974","LKA",2013,NA,NA,37,8.4,5.9,9.8,NA,NA
"1975","LKA",2014,1,1,36,7.9,5.5,9.3,0,1
"1976","LKA",2015,NA,NA,36,7.5,5.1,8.7,NA,NA
"1977","LKA",2016,NA,NA,36,7.1,4.8,8.2,0,1
"1978","LKA",2017,NA,NA,36,6.7,4.6,7.8,NA,NA
"1979","LKA",2018,1,1,NA,6.4,4.4,7.5,NA,NA
"1980","LKA",2019,NA,NA,NA,6.2,4.2,7.2,0,1
"1981","LSO",2000,NA,NA,614,70,39.6,106.9,NA,NA
"1982","LSO",2001,NA,NA,633,70.5,39.9,108.8,NA,NA
"1983","LSO",2002,NA,NA,653,71.2,40.1,110.7,0,1
"1984","LSO",2003,NA,NA,671,72.2,40.2,112.7,NA,NA
"1985","LSO",2004,NA,NA,680,73,40.3,114.5,NA,NA
"1986","LSO",2005,NA,NA,679,74,40.5,116.1,NA,NA
"1987","LSO",2006,NA,NA,668,74.5,40.8,116.5,NA,NA
"1988","LSO",2007,NA,NA,652,73.8,41.1,114.3,0,1
"1989","LSO",2008,NA,NA,623,77.1,41.4,113,NA,NA
"1990","LSO",2009,NA,NA,607,73.6,41.7,104.2,NA,NA
"1991","LSO",2010,NA,NA,594,70.9,42,96.4,NA,NA
"1992","LSO",2011,NA,NA,585,69,42.4,93.9,0,1
"1993","LSO",2012,NA,NA,586,70.2,42.8,92.7,NA,NA
"1994","LSO",2013,NA,NA,583,71,43.5,92.6,NA,NA
"1995","LSO",2014,NA,NA,579,71.9,44.1,94.2,NA,NA
"1996","LSO",2015,NA,NA,574,72.6,44.7,94.6,NA,NA
"1997","LSO",2016,NA,NA,559,72.9,45.1,91.5,0,1
"1998","LSO",2017,NA,NA,544,73.1,45.2,91,NA,NA
"1999","LSO",2018,NA,NA,NA,72.1,45.1,90.6,NA,NA
"2000","LSO",2019,NA,NA,NA,71.4,44.8,90.9,0,1
"2001","LTU",2000,NA,NA,17,8.6,4.5,10.7,NA,NA
"2002","LTU",2001,NA,NA,16,8.2,4.4,10.3,NA,NA
"2003","LTU",2002,NA,NA,14,7.9,4.4,9.9,NA,NA
"2004","LTU",2003,NA,NA,14,7.6,4.5,9.5,NA,NA
"2005","LTU",2004,NA,NA,13,7.4,4.5,9.3,NA,NA
"2006","LTU",2005,NA,NA,14,7.3,4.4,9,NA,NA
"2007","LTU",2006,NA,NA,14,6.9,4.1,8.6,0,1
"2008","LTU",2007,NA,NA,14,6.5,3.8,8,NA,NA
"2009","LTU",2008,NA,NA,13,5.9,3.4,7.3,NA,NA
"2010","LTU",2009,NA,NA,11,5.4,3.2,6.7,NA,NA
"2011","LTU",2010,NA,NA,10,4.9,2.9,6,NA,NA
"2012","LTU",2011,NA,NA,10,4.5,2.8,5.5,NA,NA
"2013","LTU",2012,NA,NA,10,4.2,2.6,5.2,NA,NA
"2014","LTU",2013,NA,NA,10,4.1,2.5,5,NA,NA
"2015","LTU",2014,NA,NA,9,4,2.4,4.9,NA,NA
"2016","LTU",2015,NA,NA,9,4,2.4,4.9,NA,NA
"2017","LTU",2016,NA,NA,8,3.9,2.4,4.8,NA,NA
"2018","LTU",2017,NA,NA,8,3.6,2.3,4.4,NA,NA
"2019","LTU",2018,NA,NA,NA,3.3,2.2,4,0,1
"2020","LTU",2019,NA,NA,NA,2.9,2,3.6,NA,NA
"2021","LUX",2000,NA,NA,10,3.7,2.3,4.5,NA,NA
"2022","LUX",2001,NA,NA,10,3.5,2.2,4.2,NA,NA
"2023","LUX",2002,NA,NA,9,3.3,2,4,NA,NA
"2024","LUX",2003,NA,NA,8,3.1,1.9,3.8,NA,NA
"2025","LUX",2004,NA,NA,8,2.9,1.8,3.5,NA,NA
"2026","LUX",2005,NA,NA,9,2.8,1.7,3.4,NA,NA
"2027","LUX",2006,NA,NA,9,2.6,1.7,3.2,NA,NA
"2028","LUX",2007,NA,NA,8,2.5,1.6,3.1,NA,NA
"2029","LUX",2008,NA,NA,6,2.4,1.6,3,NA,NA
"2030","LUX",2009,NA,NA,7,2.4,1.6,2.9,NA,NA
"2031","LUX",2010,NA,NA,8,2.3,1.5,2.8,NA,NA
"2032","LUX",2011,NA,NA,8,2.3,1.5,2.8,NA,NA
"2033","LUX",2012,NA,NA,7,2.3,1.5,2.8,NA,NA
"2034","LUX",2013,NA,NA,6,2.3,1.6,2.8,NA,NA
"2035","LUX",2014,NA,NA,6,2.3,1.6,2.8,NA,NA
"2036","LUX",2015,NA,NA,5,2.3,1.6,2.8,NA,NA
"2037","LUX",2016,NA,NA,5,2.3,1.6,2.8,NA,NA
"2038","LUX",2017,NA,NA,5,2.3,1.7,2.8,NA,NA
"2039","LUX",2018,NA,NA,NA,2.3,1.7,2.8,NA,NA
"2040","LUX",2019,NA,NA,NA,2.3,1.7,2.8,NA,NA
"2041","LVA",2000,NA,NA,34,11.5,7.1,14.2,NA,NA
"2042","LVA",2001,NA,NA,35,10.8,6.6,13.3,NA,NA
"2043","LVA",2002,NA,NA,33,10.2,6.2,12.6,NA,NA
"2044","LVA",2003,NA,NA,34,9.7,5.9,11.9,NA,NA
"2045","LVA",2004,NA,NA,32,9.2,5.6,11.2,NA,NA
"2046","LVA",2005,NA,NA,30,8.6,5.4,10.5,NA,NA
"2047","LVA",2006,NA,NA,32,8.1,5.2,9.8,NA,NA
"2048","LVA",2007,NA,NA,32,7.7,5,9.3,NA,NA
"2049","LVA",2008,NA,NA,29,7.3,4.8,8.8,NA,NA
"2050","LVA",2009,NA,NA,28,6.9,4.5,8.3,NA,NA
"2051","LVA",2010,NA,NA,26,6.5,4.2,7.8,NA,NA
"2052","LVA",2011,NA,NA,26,6.1,3.9,7.2,NA,NA
"2053","LVA",2012,NA,NA,23,5.6,3.5,6.6,NA,NA
"2054","LVA",2013,NA,NA,27,5.1,3.2,6,NA,NA
"2055","LVA",2014,NA,NA,24,4.6,2.9,5.5,NA,NA
"2056","LVA",2015,NA,NA,23,4.3,2.7,5,NA,NA
"2057","LVA",2016,NA,NA,26,4,2.6,4.7,NA,NA
"2058","LVA",2017,NA,NA,19,3.8,2.4,4.4,NA,NA
"2059","LVA",2018,NA,NA,NA,3.6,2.4,4.2,NA,NA
"2060","LVA",2019,NA,NA,NA,3.5,2.3,4.1,NA,NA
